sid,protocol,options,contents
2004062,http,5,3
2004063,http,5,3
2004064,http,5,3
2004071,http,5,3
2004072,http,5,3
2004073,http,5,3
2004074,http,5,3
2004075,http,5,3
2004076,http,5,3
2010601,http,6,4
2007217,http,5,3
2007218,http,5,3
2007219,http,5,3
2007220,http,5,3
2007221,http,5,3
2007222,http,5,3
2005061,http,5,3
2005062,http,5,3
2003905,http,4,2
2003906,http,4,2
2003907,http,4,2
2003908,http,4,2
2003909,http,4,2
2003910,http,4,2
2003911,http,4,2
2003912,http,4,2
2003704,http,3,2
2003736,http,3,2
2003886,http,3,1
2003887,http,3,1
2005573,http,4,2
2005574,http,4,2
2005575,http,4,2
2005576,http,4,2
2005577,http,4,2
2005578,http,4,2
2005579,http,4,2
2005580,http,4,2
2005581,http,4,2
2005582,http,4,2
2005583,http,4,2
2005584,http,4,2
2011215,http,7,5
2011216,http,7,5
2011217,http,7,5
2011218,http,7,5
2011219,http,7,5
2009717,http,5,3
2007510,http,5,3
2007511,http,5,3
2007512,http,5,3
2007513,http,5,3
2007514,http,5,3
2007515,http,5,3
2007516,http,5,3
2007517,http,5,3
2007518,http,5,3
2007519,http,5,3
2007520,http,5,3
2007521,http,5,3
2007522,http,5,3
2007523,http,5,3
2007524,http,5,3
2007525,http,5,3
2007526,http,5,3
2007527,http,5,3
2007528,http,5,3
2007529,http,5,3
2007530,http,5,3
2007531,http,5,3
2007532,http,5,3
2007533,http,5,3
2007534,http,5,3
2007535,http,5,3
2007536,http,5,3
2007537,http,5,3
2007538,http,5,3
2007539,http,5,3
2007540,http,5,3
2007541,http,5,3
2007542,http,5,3
2007543,http,5,3
2007544,http,5,3
2007545,http,5,3
2007546,http,5,3
2007547,http,5,3
2007548,http,5,3
2007549,http,5,3
2007550,http,5,3
2007551,http,5,3
2007552,http,5,3
2007553,http,5,3
2007554,http,5,3
2007555,http,5,3
2007556,http,5,3
2007557,http,5,3
2007558,http,5,3
2007560,http,5,3
2007561,http,5,3
2007562,http,5,3
2007563,http,5,3
2009734,http,7,5
2011164,http,5,3
2011165,http,5,3
2005057,http,5,3
2005058,http,5,3
2005059,http,5,3
2005060,http,5,3
2004542,http,5,3
2004543,http,5,3
2004544,http,5,3
2004545,http,5,3
2004547,http,5,3
2005177,tcp,5,3
2004548,http,5,3
2004549,tcp,5,3
2004550,http,5,3
2004551,http,5,3
2010507,http,3,1
2010862,tcp,4,2
2004594,http,5,3
2006819,http,5,3
2006820,http,5,3
2006821,http,5,3
2006822,http,5,3
2006823,http,5,3
2006824,http,5,3
2006825,http,5,3
2006826,tcp,5,3
2006827,http,5,3
2006828,http,5,3
2006829,http,5,3
2006830,http,5,3
2006831,http,5,3
2006832,http,5,3
2006833,http,5,3
2006834,http,5,3
2006835,http,5,3
2006836,http,5,3
2006837,http,5,3
2006838,http,5,3
2006839,http,5,3
2006840,http,5,3
2006841,http,5,3
2006842,http,5,3
2006843,http,5,3
2006844,http,5,3
2006845,http,5,3
2006846,http,5,3
2006847,http,5,3
2006848,http,5,3
2006849,http,5,3
2006850,http,5,3
2006851,tcp,5,3
2006852,http,5,3
2006853,http,5,3
2006854,http,5,3
2006855,http,5,3
2009710,tcp,7,4
2006856,http,5,3
2006857,http,5,3
2006858,http,5,3
2006859,http,5,3
2006860,http,5,3
2005105,http,5,3
2005106,http,5,3
2005107,http,5,3
2005108,http,5,3
2005109,http,5,3
2005110,http,5,3
2005164,http,5,3
2005165,http,5,3
2005166,http,5,3
2005167,http,5,3
2005168,http,5,3
2005169,http,5,3
2005170,http,5,3
2005171,http,5,3
2005172,http,5,3
2005173,http,5,3
2005174,http,5,3
2005175,http,5,3
2005883,http,5,3
2005884,http,5,3
2005885,http,5,3
2005886,http,5,3
2005887,http,5,3
2005888,http,5,3
2007000,http,5,3
2007001,http,5,3
2007002,http,5,3
2007003,http,5,3
2007004,http,5,3
2007005,http,5,3
2009709,tcp,8,4
2009185,http,7,5
2002901,http,4,1
2004319,http,4,2
2004320,http,4,2
2004321,http,4,2
2004322,http,4,2
2004323,http,4,2
2004324,http,4,2
2007392,http,5,3
2007393,http,5,3
2007394,http,5,3
2007395,http,5,3
2007396,http,5,3
2007397,http,5,3
2007398,http,5,3
2007399,http,5,3
2007400,http,5,3
2007401,http,5,3
2007402,http,5,3
2007403,http,5,3
2010132,http,6,4
2010135,http,6,4
2010354,http,4,2
2007476,http,5,3
2007477,http,5,3
2007478,http,5,3
2007479,http,5,3
2007480,http,5,3
2007481,http,4,2
2007482,http,5,3
2007483,http,5,3
2007564,http,5,3
2007484,http,5,3
2007485,http,5,3
2007486,http,5,3
2007487,http,5,3
2007488,http,5,3
2007489,http,5,3
2007490,http,5,3
2007491,http,4,2
2007492,http,5,3
2007493,http,5,3
2007494,http,5,3
2007495,http,5,3
2007496,http,5,3
2007497,http,5,3
2007498,http,5,3
2007499,http,5,3
2007500,http,5,3
2007501,http,5,3
2007502,http,5,3
2007503,http,5,3
2007565,http,5,3
2009378,http,5,3
2009379,http,5,3
2009903,http,5,3
2009167,http,5,3
2010022,http,7,5
2010214,http,3,1
2003897,http,3,1
2003898,http,3,1
2003899,http,3,1
2003900,http,3,1
2003901,http,3,1
2003915,http,4,2
2009382,http,5,3
2008785,http,6,4
2009424,http,7,5
2010362,http,4,2
2004887,http,5,3
2004888,http,5,3
2004889,http,5,3
2004890,http,5,3
2004891,http,5,3
2004892,http,5,3
2004893,http,5,3
2004894,http,4,2
2004895,http,5,3
2004896,http,5,3
2004897,http,5,3
2004898,http,5,3
2005772,http,5,3
2005773,http,5,3
2005774,http,5,3
2005775,http,5,3
2005776,http,5,3
2005777,http,5,3
2008787,http,7,5
2004022,http,5,3
2008439,http,5,3
2009228,http,7,5
2004717,http,5,3
2004718,http,5,3
2004719,http,5,3
2004720,http,5,3
2004721,http,5,3
2004723,http,5,3
2006560,http,5,3
2006561,http,5,3
2006562,http,4,2
2006564,http,5,3
2006565,http,5,3
2006566,http,5,3
2006567,http,5,3
2006568,http,5,3
2006569,http,5,3
2006570,http,5,3
2006571,http,5,3
2006572,http,5,3
2006573,http,5,3
2006574,http,5,3
2006575,http,5,3
2006576,http,5,3
2006577,http,5,3
2006578,http,5,3
2006579,http,5,3
2006580,http,5,3
2006581,http,5,3
2006582,http,5,3
2006583,http,5,3
2006584,http,5,3
2006585,http,5,3
2006586,http,5,3
2006587,http,5,3
2006588,http,5,3
2006589,http,5,3
2006590,http,5,3
2010146,http,4,2
2011114,http,4,2
2008936,http,7,5
2006783,http,5,3
2006784,http,5,3
2006785,http,5,3
2006786,http,5,3
2006787,http,5,3
2006788,http,5,3
2006789,http,5,3
2006790,http,5,3
2006791,http,5,3
2006792,http,5,3
2006793,http,5,3
2006794,http,5,3
2008669,http,7,5
2004724,http,5,3
2004725,http,5,3
2004726,http,5,3
2004727,http,5,3
2004728,http,5,3
2004729,http,5,3
2009186,http,7,5
2010198,http,5,3
2008650,http,4,2
2009718,http,7,5
2009747,http,7,5
2010082,http,3,1
2007452,http,5,3
2007453,http,5,3
2007454,http,5,3
2007455,http,5,3
2007456,http,5,3
2007457,http,5,3
2007458,http,5,3
2007459,http,5,3
2007460,http,5,3
2007461,http,5,3
2007462,http,5,3
2007463,http,5,3
2004331,http,5,3
2004332,http,5,3
2004333,http,5,3
2004334,http,5,3
2004335,http,5,3
2004336,http,5,3
2008724,http,6,4
2008896,http,8,6
2009165,http,5,3
2010547,http,4,2
2010548,http,4,2
2010549,http,4,2
2010550,http,4,2
2009195,http,5,4
2009196,http,5,3
2007211,http,5,3
2007212,http,5,3
2007213,http,5,3
2007214,http,5,3
2007215,http,5,3
2007216,http,5,3
2003738,http,3,2
2009364,http,5,3
2009365,http,7,5
2003677,http,3,2
2009740,http,7,5
2009741,http,7,5
2009742,http,7,5
2009417,http,5,4
2009418,http,5,4
2009420,http,5,4
2009421,http,5,4
2009422,http,5,4
2009423,http,5,4
2002069,http,2,1
2010147,http,3,1
2006333,http,4,2
2006334,http,4,2
2006335,http,4,2
2006336,http,4,2
2006337,http,4,2
2006338,http,4,2
2004583,http,5,3
2004828,http,5,3
2004829,http,5,3
2004830,http,5,3
2004831,http,5,3
2004832,http,5,3
2004833,http,5,3
2009370,http,5,3
2009371,http,5,3
2009372,http,5,3
2004023,http,5,3
2004024,http,5,3
2004025,http,5,3
2004026,http,5,3
2004027,http,5,3
2004028,http,5,3
2004029,http,5,3
2004030,http,5,3
2004031,http,5,3
2004032,http,5,3
2004033,http,5,3
2004034,http,5,3
2004985,http,5,3
2004986,http,5,3
2004987,http,5,3
2004988,http,5,3
2004989,http,5,3
2004990,http,5,3
2004991,http,5,3
2004992,http,5,3
2004993,http,5,3
2004994,http,5,3
2004995,http,5,3
2004996,http,5,3
2008653,http,4,2
2003776,http,6,4
2003777,http,6,4
2003778,http,6,4
2003779,http,6,4
2003780,http,6,4
2003781,http,6,4
2006249,http,5,3
2006250,http,5,3
2006251,http,5,3
2006252,http,5,3
2006253,http,5,3
2006254,http,5,3
2006255,http,5,3
2006256,http,5,3
2006257,http,5,3
2006258,http,5,3
2006259,http,5,3
2006260,http,5,3
2006261,http,5,3
2006262,http,5,3
2006263,http,5,3
2006264,http,5,3
2006265,http,5,3
2006266,http,5,3
2006267,http,5,3
2006268,http,5,3
2006269,http,5,3
2006270,http,5,3
2006271,http,5,3
2006272,http,5,3
2006273,http,5,3
2006274,http,5,3
2006275,http,5,3
2006276,http,5,3
2006277,http,5,3
2006278,http,5,3
2009429,http,5,4
2003726,http,4,2
2003727,http,4,2
2003729,http,4,2
2003737,http,4,2
2009192,http,7,5
2003794,http,4,2
2003795,http,6,4
2003796,http,6,4
2003865,http,6,4
2003797,http,6,4
2003798,http,6,4
2009977,http,6,4
2009979,http,6,4
2002066,http,3,1
2002313,http,3,1
2003334,http,4,3
2007889,http,5,3
2007890,http,5,3
2007891,http,5,3
2007892,http,5,3
2007893,http,5,3
2007894,http,5,3
2007895,http,5,3
2007896,http,5,3
2007897,http,5,3
2011054,http,4,2
2004559,http,5,3
2008679,http,5,3
2008680,http,5,3
2006165,http,5,3
2006166,http,5,3
2006167,http,5,3
2006168,http,5,3
2006169,http,5,3
2006170,http,5,3
2006183,http,5,3
2006184,http,5,3
2006185,http,5,3
2006186,http,5,3
2006187,http,5,3
2006188,http,5,3
2004569,http,5,3
2004570,http,5,3
2007464,http,5,3
2007465,http,5,3
2007466,http,5,3
2007467,http,5,3
2007468,http,5,3
2007469,http,5,3
2007470,http,5,3
2007471,http,5,3
2007472,http,5,3
2007473,http,5,3
2008995,http,7,5
2003728,http,4,2
2007474,http,5,3
2007475,http,5,3
2008933,http,7,5
2011676,http,4,2
2009590,http,6,4
2009591,http,7,5
2009592,http,7,5
2009593,http,7,5
2009594,http,5,4
2009595,http,5,4
2009596,http,4,3
2010505,http,4,2
2010506,http,3,1
2009009,http,5,3
2009754,http,5,3
2009755,http,5,3
2009756,http,5,3
2009757,http,5,3
2009758,http,5,3
2009759,http,5,3
2006978,tcp,5,3
2009760,http,5,3
2007223,http,5,3
2007224,http,5,3
2006345,tcp,5,3
2006346,tcp,5,3
2006348,tcp,5,3
2006347,http,5,3
2006349,tcp,5,3
2006350,tcp,5,3
2006351,tcp,5,3
2006352,tcp,5,3
2006353,tcp,5,3
2007225,http,5,3
2006795,tcp,5,3
2007226,http,5,3
2006796,tcp,5,3
2006797,tcp,5,3
2006798,tcp,5,3
2006799,tcp,5,3
2007227,http,5,3
2006800,tcp,5,3
2007228,http,5,3
2006801,tcp,5,3
2007229,http,5,3
2006802,tcp,5,3
2006803,tcp,5,3
2006804,tcp,5,3
2007230,http,5,3
2006805,tcp,5,3
2006806,tcp,5,3
2007231,http,5,3
2005603,tcp,5,3
2005604,tcp,5,3
2007232,http,5,3
2005605,tcp,5,3
2007233,http,5,3
2005606,tcp,5,3
2005607,tcp,5,3
2007234,http,5,3
2005608,tcp,5,3
2007006,tcp,5,3
2007007,tcp,5,3
2007008,tcp,5,3
2007009,tcp,5,3
2007010,tcp,5,3
2007011,tcp,5,3
2007012,tcp,5,3
2007013,tcp,5,3
2007014,tcp,5,3
2007235,http,5,3
2007015,tcp,5,3
2007236,http,5,3
2007016,tcp,5,3
2007237,http,5,3
2007017,tcp,5,3
2007018,tcp,5,3
2007238,http,5,3
2007019,tcp,5,3
2007020,tcp,5,3
2007021,tcp,5,3
2007022,tcp,5,3
2007239,http,5,3
2007023,tcp,5,3
2007240,http,5,3
2009141,tcp,5,3
2009142,tcp,5,3
2002371,tcp,4,2
2008900,tcp,5,3
2008901,tcp,5,3
2008902,tcp,5,3
2008903,tcp,5,3
2008904,tcp,5,3
2009437,tcp,5,4
2009430,tcp,5,4
2007241,http,5,3
2007242,http,5,3
2007243,http,5,3
2007244,http,5,3
2007245,http,5,3
2007246,http,5,3
2007247,http,5,3
2007248,http,5,3
2007249,http,5,3
2007250,http,5,3
2007251,http,5,3
2007252,http,5,3
2007253,http,5,3
2007254,http,5,3
2007255,http,5,3
2007256,http,5,3
2007257,http,5,3
2007258,http,5,3
2007259,http,5,3
2007260,http,5,3
2007261,http,5,3
2007262,http,5,3
2007263,http,5,3
2007264,http,5,3
2007265,http,5,3
2007267,http,5,3
2007268,http,5,3
2007269,http,5,3
2007270,http,5,3
2007271,http,5,3
2007272,http,5,3
2007273,http,5,3
2007274,http,5,3
2007275,http,5,3
2007276,http,5,3
2007278,http,5,3
2007279,http,5,3
2007280,http,5,3
2007281,http,5,3
2007282,http,5,3
2004566,http,5,3
2004567,http,5,3
2004568,http,5,3
2008866,http,7,5
2004591,http,5,3
2004875,http,5,3
2004876,http,5,3
2004877,http,5,3
2004878,http,5,3
2004879,http,5,3
2004880,http,5,3
2006504,http,5,3
2006505,http,5,3
2006506,http,5,3
2006507,http,5,3
2006508,http,5,3
2006509,http,5,3
2004635,tcp,5,3
2004636,http,5,3
2004637,http,5,3
2004638,http,5,3
2004639,http,5,3
2004640,http,5,3
2010988,http,5,3
2009787,http,7,5
2010200,http,3,1
2011019,http,5,3
2009166,http,5,3
2004705,http,5,3
2004706,http,5,3
2004707,http,5,3
2004708,http,5,3
2004709,http,5,3
2004710,http,5,3
2004711,http,5,3
2004712,http,5,3
2004713,http,5,3
2004714,tcp,5,3
2004715,http,5,3
2004716,http,5,3
2011152,http,4,2
2007336,http,5,3
2007337,http,5,3
2007338,http,5,3
2007339,http,5,3
2007340,http,5,3
2007341,http,5,3
2006303,http,5,3
2006304,http,5,3
2006305,http,5,3
2006306,http,5,3
2006307,http,5,3
2006308,http,5,3
2004809,http,5,3
2004810,http,5,3
2004811,http,5,3
2004812,http,5,3
2004813,http,5,3
2004815,http,5,3
2005841,http,5,3
2005842,http,5,3
2005843,http,5,3
2005844,http,5,3
2005845,http,5,3
2005846,http,5,3
2004164,tcp,5,3
2004165,tcp,5,3
2004166,tcp,5,3
2004167,tcp,5,3
2004168,tcp,5,3
2004169,tcp,5,3
2003717,tcp,4,2
2005778,tcp,5,3
2005779,tcp,5,3
2005780,tcp,5,3
2005781,tcp,5,3
2005782,tcp,5,3
2005783,tcp,5,3
2008938,tcp,5,3
2008994,tcp,7,5
2003835,tcp,6,4
2003836,tcp,6,4
2003837,tcp,6,4
2003838,tcp,6,0
2003839,tcp,6,4
2003840,tcp,6,4
2011189,http,4,2
2005847,http,5,3
2005848,http,5,3
2005849,http,5,3
2005850,http,5,3
2005851,http,5,3
2005852,http,5,3
2005853,http,5,3
2005854,http,5,3
2005855,tcp,5,3
2005856,http,5,3
2005857,http,5,3
2005858,http,5,3
2009793,http,5,3
2003752,http,6,4
2003753,http,6,4
2003754,http,6,4
2003755,http,6,4
2003756,http,6,4
2003757,http,6,4
2005859,http,5,3
2005860,http,5,3
2005861,http,5,3
2005862,http,5,3
2005863,http,5,3
2005864,http,5,3
2011113,http,6,4
2004035,http,4,2
2004036,http,4,2
2004037,http,4,2
2004038,http,4,2
2004039,http,4,2
2004040,http,4,2
2009764,http,5,4
2010271,http,7,5
2010272,http,7,5
2010273,http,7,5
2010274,http,7,5
2010275,http,7,5
2004083,http,5,3
2004084,http,5,3
2004085,http,5,3
2004086,http,5,3
2004087,http,5,3
2004088,http,5,3
2004456,http,5,3
2004457,http,5,3
2004458,http,5,3
2004459,http,5,3
2004460,http,5,3
2004461,tcp,5,3
2004584,http,4,2
2010027,http,5,3
2004683,tcp,5,3
2004684,http,5,3
2004685,http,5,3
2004686,http,5,3
2004687,http,5,3
2004688,http,5,3
2006081,http,4,2
2006082,http,4,2
2006083,tcp,4,2
2006084,http,4,2
2006085,http,4,2
2006086,http,4,2
2006087,http,4,2
2006088,http,3,1
2006089,http,4,2
2006090,http,4,2
2006091,http,4,2
2006092,http,4,2
2006093,tcp,4,2
2006094,http,4,2
2006095,http,4,2
2006096,http,4,2
2006097,http,4,2
2006098,http,4,2
2006099,http,5,3
2006100,http,5,3
2006101,http,5,3
2006102,http,5,3
2006103,http,5,3
2006104,http,5,3
2006105,http,5,3
2006106,http,5,3
2006107,http,5,3
2006108,http,5,3
2006109,http,5,3
2006110,http,5,3
2006111,http,5,3
2006112,http,5,3
2006113,http,5,3
2006114,http,5,3
2006115,http,5,3
2006116,http,5,3
2006117,http,5,3
2006118,http,5,3
2006119,http,5,3
2006120,http,5,3
2006121,http,5,3
2006122,http,5,3
2009739,http,7,5
2003680,http,4,2
2005088,http,5,3
2005089,http,5,3
2005090,http,5,3
2005092,http,5,3
2005091,http,5,3
2005111,http,5,3
2005113,http,5,3
2005112,http,5,3
2005114,http,5,3
2005116,http,5,3
2005115,http,5,3
2003758,http,6,4
2003759,http,6,4
2003760,http,6,4
2003761,tcp,6,4
2003762,http,6,4
2003763,http,6,4
2005087,tcp,5,3
2011828,tcp,10,8
2011829,tcp,6,4
2011830,tcp,6,4
2011831,tcp,5,3
2011832,tcp,9,7
2011833,tcp,9,7
2011834,tcp,9,7
2011835,tcp,9,7
2011836,tcp,9,7
2011837,tcp,5,3
2011838,tcp,8,6
2011839,tcp,8,6
2011840,tcp,8,6
2011841,tcp,8,6
2011842,tcp,8,6
2011843,tcp,6,4
2011844,tcp,5,3
2011845,tcp,4,2
2011846,tcp,8,6
2011847,tcp,6,4
2003085,tcp,3,1
2011852,tcp,4,2
2011853,tcp,5,3
2005895,http,5,3
2005896,http,5,3
2005897,http,5,3
2005898,http,5,3
2005899,http,5,3
2005900,http,5,3
2010259,http,7,5
2003920,http,5,3
2003921,http,5,3
2011099,http,5,3
2011100,http,5,3
2010194,http,6,4
2010252,http,5,3
2009319,http,7,5
2008838,tcp,7,5
2009904,http,6,4
2009368,http,8,6
2009380,http,6,4
2009323,http,7,5
2009324,http,5,4
2004834,http,5,3
2004835,http,5,3
2004836,http,5,3
2004837,http,5,3
2004839,http,5,3
2009317,http,5,3
2009318,http,5,3
2008834,http,7,5
2005591,http,5,3
2005592,http,5,3
2005593,http,5,3
2005594,http,5,3
2005595,http,5,3
2005596,http,5,3
2004595,http,5,3
2004596,http,5,3
2005835,http,5,3
2005836,http,5,3
2005837,http,5,3
2005838,http,5,3
2005839,http,5,3
2005840,http,5,3
2010195,http,7,5
2010073,http,6,4
2010074,http,6,4
2010075,http,6,4
2010076,http,6,4
2009876,http,5,4
2009795,http,7,5
2004047,http,5,3
2004048,http,5,3
2004049,http,5,3
2004050,http,5,3
2004051,http,5,3
2004052,http,5,3
2004065,http,5,3
2004066,http,5,3
2004067,http,5,3
2004068,http,5,3
2004069,http,5,3
2004070,http,5,3
2004593,http,4,2
2006141,http,5,3
2006142,http,5,3
2006143,http,5,3
2006144,http,5,3
2006145,http,5,3
2006146,http,5,3
2009848,http,5,3
2010707,http,5,3
2010708,http,5,3
2010709,http,5,3
2004385,http,5,3
2004387,http,5,3
2004388,http,5,3
2004389,http,5,3
2004390,http,5,3
2006687,http,5,3
2006688,http,5,3
2006689,http,5,3
2006690,http,5,3
2006691,http,5,3
2006692,http,5,3
2006694,http,5,3
2006695,http,5,3
2006696,http,5,3
2006697,http,5,3
2006698,http,5,3
2006699,http,5,3
2006700,http,5,3
2006701,http,5,3
2006702,http,5,3
2006703,http,5,3
2006704,http,5,3
2006705,http,5,3
2006706,http,5,3
2006707,http,5,3
2006708,http,5,3
2006709,http,5,3
2006710,http,5,3
2006711,http,5,3
2006712,http,5,3
2006715,http,5,3
2006713,http,5,3
2006714,http,5,3
2006716,http,5,3
2006717,http,5,3
2003679,http,4,2
2003770,http,6,4
2003771,http,6,4
2003772,http,6,4
2003773,http,6,4
2003774,http,6,4
2003775,http,6,4
2003682,http,4,2
2008684,http,4,2
2003876,http,4,2
2003877,http,4,2
2004624,http,5,3
2004625,http,5,3
2004626,http,5,3
2004627,http,5,3
2004628,http,5,3
2004629,http,5,3
2011725,http,5,3
2005268,http,5,3
2005269,http,5,3
2005270,http,5,3
2005271,http,5,3
2005272,http,5,3
2005273,http,5,3
2005274,http,5,3
2005275,http,5,3
2005276,http,5,3
2005277,http,5,3
2005278,http,5,3
2005279,http,5,3
2008883,http,7,5
2008884,http,7,5
2008885,http,7,5
2005039,http,5,3
2005040,http,5,3
2005041,http,5,3
2005042,http,5,3
2005043,http,5,3
2005045,http,5,3
2005044,http,5,3
2005046,http,5,3
2005047,http,5,3
2005048,http,5,3
2005049,http,5,3
2005050,http,5,3
2005051,http,5,3
2005052,http,5,3
2005053,http,5,3
2005054,http,5,3
2005055,http,5,3
2005056,http,5,3
2006554,http,5,3
2006555,http,5,3
2006556,http,5,3
2006557,http,5,3
2006558,http,5,3
2006559,http,5,3
2009366,http,7,5
2009117,http,8,6
2005985,http,5,3
2005986,http,5,3
2005987,http,5,3
2005988,http,5,3
2005989,http,5,3
2005990,http,5,3
2005991,http,5,3
2005992,http,5,3
2005993,http,5,3
2005994,http,5,3
2005995,http,5,3
2005996,http,5,3
2005997,http,5,3
2005998,http,5,3
2005999,http,5,3
2006000,http,5,3
2006001,http,5,3
2006002,http,5,3
2006159,http,5,3
2006160,http,5,3
2006161,http,5,3
2006162,http,5,3
2006163,http,5,3
2006164,http,5,3
2011153,http,4,2
2011154,http,4,2
2006449,http,4,2
2006450,http,4,2
2006451,http,4,2
2006452,http,4,2
2006453,http,4,2
2006454,http,4,2
2006135,http,5,3
2006136,http,5,3
2006137,http,5,3
2006138,tcp,5,3
2006139,http,5,3
2006140,http,5,3
2006147,http,5,3
2006148,http,5,3
2006149,http,5,3
2006150,http,5,3
2006151,http,5,3
2006152,http,5,3
2006153,http,5,3
2006154,http,5,3
2006155,http,5,3
2006156,http,5,3
2006157,http,5,3
2006158,tcp,5,3
2007042,http,5,3
2007043,http,5,3
2007044,http,5,3
2007045,http,5,3
2007046,http,5,3
2007047,http,5,3
2007050,http,5,3
2007051,http,5,3
2007052,http,5,3
2007053,http,5,3
2007054,http,5,3
2007055,http,5,3
2007056,http,5,3
2007057,http,5,3
2007058,http,5,3
2007049,http,5,3
2007030,http,5,3
2007031,http,5,3
2007032,http,5,3
2007033,http,5,3
2007034,http,5,3
2007035,http,5,3
2007036,http,5,3
2007037,http,5,3
2007038,http,5,3
2007039,http,5,3
2007040,http,5,3
2007041,http,5,3
2007076,http,5,3
2007077,http,5,3
2007078,http,5,3
2007079,http,5,3
2007080,http,5,3
2007081,http,5,3
2007082,http,5,3
2007083,http,5,3
2007084,http,5,3
2007085,http,5,3
2007086,http,5,3
2007087,http,5,3
2007088,http,5,3
2007089,http,5,3
2007090,http,5,3
2007091,http,5,3
2007092,http,5,3
2007093,http,5,3
2011875,tcp,8,6
2011880,tcp,5,3
2011884,tcp,6,4
2007094,http,5,3
2007095,http,5,3
2007096,http,5,3
2007097,http,5,3
2007098,http,5,3
2007099,http,5,3
2007100,http,5,3
2007101,http,5,3
2007102,http,5,3
2007103,http,5,3
2007104,http,5,3
2007105,http,5,3
2007106,http,5,3
2007107,http,5,3
2007108,http,5,3
2007109,http,5,3
2007110,http,5,3
2007111,http,5,3
2007112,http,5,3
2007113,http,5,3
2007114,http,5,3
2007115,http,5,3
2007116,http,5,3
2007117,http,5,3
2007118,http,5,3
2007119,http,5,3
2007120,http,5,3
2007121,http,5,3
2007122,http,5,3
2007123,http,5,3
2007124,http,5,3
2007132,http,5,3
2007127,http,5,3
2007128,http,5,3
2007129,http,5,3
2007130,http,5,3
2007131,http,5,3
2007133,http,5,3
2007134,http,5,3
2007135,http,5,3
2007136,http,5,3
2007137,http,5,3
2007138,http,5,3
2007139,http,5,3
2007140,http,5,3
2007141,http,5,3
2005256,http,5,3
2005257,http,5,3
2005258,http,5,3
2005259,http,5,3
2005260,http,5,3
2005261,http,5,3
2005262,http,5,3
2005263,http,5,3
2005264,http,5,3
2005265,http,5,3
2005266,http,5,3
2005267,http,5,3
2008832,http,5,3
2008833,http,5,3
2006219,http,5,3
2006220,http,5,3
2006221,http,5,3
2006223,http,5,3
2006224,http,5,3
2006222,http,5,3
2005877,http,5,3
2005878,http,5,3
2005879,http,5,3
2005880,http,5,3
2005881,http,5,3
2005882,http,5,3
2008998,http,8,6
2005336,http,5,3
2005337,http,5,3
2005338,http,5,3
2005339,http,5,3
2005340,http,5,3
2005341,http,5,3
2007060,http,5,3
2007061,http,5,3
2007062,http,5,3
2007063,http,5,3
2007064,http,5,3
2007065,http,5,3
2009428,http,5,4
2005081,http,5,3
2005082,http,5,3
2005083,http,5,3
2005084,http,5,3
2005085,http,5,3
2005086,http,5,3
2008931,http,7,5
2006813,http,6,4
2006814,http,6,4
2006815,http,6,4
2006816,http,6,4
2006817,http,6,4
2006818,http,6,4
2006339,http,4,2
2006340,http,4,2
2006341,http,4,2
2006342,http,4,2
2006343,http,4,2
2006344,http,4,2
2005615,http,5,3
2005616,http,5,3
2005617,http,5,3
2005618,http,5,3
2005619,http,5,3
2005620,http,5,3
2010543,http,4,2
2010544,http,4,2
2010800,http,6,4
2010801,http,6,4
2010802,http,6,4
2010803,http,6,4
2010804,http,6,4
2003846,http,6,4
2003847,http,6,4
2003848,http,6,4
2003849,http,6,4
2003850,http,6,4
2003851,http,6,4
2010359,http,4,2
2010360,http,4,2
2006123,http,5,3
2006124,http,5,3
2006125,http,5,3
2006126,http,5,3
2006127,http,5,3
2006128,http,5,3
2009506,http,5,3
2009507,http,5,4
2006327,http,5,3
2006328,http,5,3
2006329,http,5,3
2006330,http,5,3
2006331,http,5,3
2006332,http,5,3
2011096,http,5,3
2011097,http,5,3
2003788,http,6,4
2003789,http,6,4
2003790,http,6,4
2003791,http,6,4
2003792,http,6,4
2003793,http,6,4
2006898,http,5,3
2006899,http,5,3
2006900,http,5,3
2006901,http,5,3
2006902,http,5,3
2006903,http,5,3
2006904,http,5,3
2006905,http,5,3
2006906,http,5,3
2006907,http,5,3
2006908,http,5,3
2006909,http,5,3
2011256,http,4,2
2011257,http,4,2
2011258,http,4,2
2003690,http,4,2
2007182,http,5,3
2007183,http,5,3
2007184,http,5,3
2007185,http,5,3
2007186,http,5,3
2007187,http,5,3
2007188,http,5,3
2007189,http,5,3
2007190,http,5,3
2007191,http,5,3
2007192,http,5,3
2007193,http,5,3
2007194,http,5,3
2007195,http,5,3
2007196,http,5,3
2007197,http,5,3
2007198,http,5,3
2007199,http,5,3
2009849,http,7,5
2009850,http,7,5
2009851,http,7,5
2009852,http,7,5
2009853,http,7,5
2009854,http,7,5
2009855,http,7,5
2009856,http,7,5
2003823,http,6,4
2003824,http,6,4
2003825,http,6,4
2003826,http,6,4
2003827,http,6,4
2003828,http,6,4
2009745,http,5,4
2010484,http,5,3
2005176,http,5,3
2005147,http,5,3
2005148,http,5,3
2005149,http,5,3
2005150,http,5,3
2005151,http,5,3
2009103,http,7,5
2008878,http,5,3
2008879,http,5,3
2009652,http,5,4
2009935,http,7,5
2004917,http,5,3
2004918,http,5,3
2004919,http,5,3
2004920,http,5,3
